Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Cancelled Rides by Driver,Incomplete Rides,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating,Datetime,Hour,DayOfWeek,WeekType,Is_Cancelled,Cancellation_Type,Unified_Reason
1/4/2024,12:00:00,CNR8017818,Cancelled by Driver,503079,Prime SUV,Area-20,Area-14,,,0,1,0,,,,,,2024-01-04 12:00:00,12,Thursday,Weekday,True,Driver,More than permitted people in there
1/6/2024,23:00:00,CNR0561219,Cancelled by Driver,802145,eBike,Area-2,Area-2,,,0,1,0,,,,,,2024-01-06 23:00:00,23,Saturday,Weekend,True,Driver,The customer was coughing/sick
1/13/2024,13:00:00,CNR8601858,Cancelled by Driver,418846,Prime Plus,Area-41,Area-45,,,0,1,0,,,,,,2024-01-13 13:00:00,13,Saturday,Weekend,True,Driver,The customer was coughing/sick
1/30/2024,16:00:00,CNR4935495,Incomplete,580399,Prime SUV,Area-20,Area-13,,,0,0,1,,,,,,2024-01-30 16:00:00,16,Tuesday,Weekday,True,Incomplete,Vehicle Breakdown
1/9/2024,10:00:00,CNR5025052,Cancelled by Customer,336044,eBike,Area-15,Area-16,,,1,0,0,,,,,,2024-01-09 10:00:00,10,Tuesday,Weekday,True,Customer,Change of plans
1/20/2024,10:00:00,CNR3615161,Cancelled by Driver,148316,Auto,Area-36,Area-38,,,0,1,0,,,,,,2024-01-20 10:00:00,10,Saturday,Weekend,True,Driver,Customer related issue
1/28/2024,11:00:00,CNR4764527,Incomplete,797859,Prime Sedan,Area-4,Area-1,,,0,0,1,,,,,,2024-01-28 11:00:00,11,Sunday,Weekend,True,Incomplete,Vehicle Breakdown
1/6/2024,14:00:00,CNR3068437,Cancelled by Driver,626883,Mini,Area-38,Area-32,,,0,1,0,,,,,,2024-01-06 14:00:00,14,Saturday,Weekend,True,Driver,Customer related issue
1/14/2024,22:00:00,CNR1038036,Cancelled by Driver,949763,eBike,Area-14,Area-46,,,0,1,0,,,,,,2024-01-14 22:00:00,22,Sunday,Weekend,True,Driver,The customer was coughing/sick
1/6/2024,12:00:00,CNR9513442,Incomplete,117724,Prime Sedan,Area-34,Area-25,,,0,0,1,,,,,,2024-01-06 12:00:00,12,Saturday,Weekend,True,Incomplete,Other Issue
1/26/2024,2:00:00,CNR5220721,Cancelled by Driver,268316,Prime Sedan,Area-4,Area-13,,,0,1,0,,,,,,2024-01-26 02:00:00,2,Friday,Weekday,True,Driver,The customer was coughing/sick
1/8/2024,2:00:00,CNR6281050,Cancelled by Driver,529902,Prime Sedan,Area-9,Area-15,,,0,1,0,,,,,,2024-01-08 02:00:00,2,Monday,Weekday,True,Driver,More than permitted people in there
1/12/2024,20:00:00,CNR2143623,Cancelled by Driver,688983,Auto,Area-15,Area-22,,,0,1,0,,,,,,2024-01-12 20:00:00,20,Friday,Weekday,True,Driver,Personal & Car related issues
1/7/2024,14:00:00,CNR0591730,Cancelled by Customer,628600,Prime Plus,Area-44,Area-34,,,1,0,0,,,,,,2024-01-07 14:00:00,14,Sunday,Weekend,True,Customer,Driver is not moving towards pickup location
1/23/2024,7:00:00,CNR6945705,Cancelled by Customer,405358,Bike,Area-20,Area-15,,,1,0,0,,,,,,2024-01-23 07:00:00,7,Tuesday,Weekday,True,Customer,Change of plans
1/3/2024,15:00:00,CNR2323040,Cancelled by Customer,701719,Bike,Area-45,Area-39,,,1,0,0,,,,,,2024-01-03 15:00:00,15,Wednesday,Weekday,True,Customer,Driver asked to cancel
1/16/2024,20:00:00,CNR2080589,Cancelled by Customer,553559,Prime Plus,Area-19,Area-4,,,1,0,0,,,,,,2024-01-16 20:00:00,20,Tuesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/14/2024,10:00:00,CNR4534554,Cancelled by Driver,331496,Mini,Area-46,Area-42,,,0,1,0,,,,,,2024-01-14 10:00:00,10,Sunday,Weekend,True,Driver,Customer related issue
1/20/2024,4:00:00,CNR6183646,Cancelled by Driver,173326,Auto,Area-10,Area-10,,,0,1,0,,,,,,2024-01-20 04:00:00,4,Saturday,Weekend,True,Driver,More than permitted people in there
1/12/2024,19:00:00,CNR7054358,Cancelled by Driver,882467,Prime Plus,Area-46,Area-26,,,0,1,0,,,,,,2024-01-12 19:00:00,19,Friday,Weekday,True,Driver,More than permitted people in there
1/17/2024,21:00:00,CNR2320579,Cancelled by Driver,365537,Mini,Area-39,Area-6,,,0,1,0,,,,,,2024-01-17 21:00:00,21,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/12/2024,23:00:00,CNR7331886,Cancelled by Driver,513064,Prime Plus,Area-3,Area-46,,,0,1,0,,,,,,2024-01-12 23:00:00,23,Friday,Weekday,True,Driver,Customer related issue
1/15/2024,13:00:00,CNR1493613,Cancelled by Driver,824446,Auto,Area-28,Area-46,,,0,1,0,,,,,,2024-01-15 13:00:00,13,Monday,Weekday,True,Driver,The customer was coughing/sick
1/19/2024,2:00:00,CNR6837596,Cancelled by Customer,756493,Auto,Area-46,Area-40,,,1,0,0,,,,,,2024-01-19 02:00:00,2,Friday,Weekday,True,Customer,Change of plans
1/3/2024,15:00:00,CNR7747494,Incomplete,578922,Prime Plus,Area-4,Area-16,,,0,0,1,,,,,,2024-01-03 15:00:00,15,Wednesday,Weekday,True,Incomplete,Other Issue
1/30/2024,3:00:00,CNR1625104,Cancelled by Driver,580662,Prime Sedan,Area-40,Area-17,,,0,1,0,,,,,,2024-01-30 03:00:00,3,Tuesday,Weekday,True,Driver,The customer was coughing/sick
1/29/2024,20:00:00,CNR9598766,Incomplete,751198,Mini,Area-49,Area-1,,,0,0,1,,,,,,2024-01-29 20:00:00,20,Monday,Weekday,True,Incomplete,Vehicle Breakdown
1/20/2024,1:00:00,CNR0457883,Cancelled by Driver,573807,eBike,Area-43,Area-33,,,0,1,0,,,,,,2024-01-20 01:00:00,1,Saturday,Weekend,True,Driver,Customer related issue
1/24/2024,1:00:00,CNR2688048,Cancelled by Driver,854479,Mini,Area-29,Area-10,,,0,1,0,,,,,,2024-01-24 01:00:00,1,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/27/2024,4:00:00,CNR9930306,Cancelled by Customer,224920,Prime Sedan,Area-45,Area-45,,,1,0,0,,,,,,2024-01-27 04:00:00,4,Saturday,Weekend,True,Customer,Driver is not moving towards pickup location
1/20/2024,9:00:00,CNR3213096,Incomplete,938865,Bike,Area-5,Area-8,,,0,0,1,,,,,,2024-01-20 09:00:00,9,Saturday,Weekend,True,Incomplete,Customer Demand
1/18/2024,5:00:00,CNR3934995,Cancelled by Driver,317810,Mini,Area-41,Area-3,,,0,1,0,,,,,,2024-01-18 05:00:00,5,Thursday,Weekday,True,Driver,The customer was coughing/sick
1/27/2024,12:00:00,CNR4480021,Cancelled by Customer,783028,Prime Plus,Area-48,Area-17,,,1,0,0,,,,,,2024-01-27 12:00:00,12,Saturday,Weekend,True,Customer,Driver is not moving towards pickup location
1/23/2024,21:00:00,CNR7600442,Cancelled by Driver,978297,Bike,Area-22,Area-32,,,0,1,0,,,,,,2024-01-23 21:00:00,21,Tuesday,Weekday,True,Driver,More than permitted people in there
1/8/2024,23:00:00,CNR5458775,Cancelled by Driver,356008,Prime Plus,Area-33,Area-43,,,0,1,0,,,,,,2024-01-08 23:00:00,23,Monday,Weekday,True,Driver,The customer was coughing/sick
1/8/2024,7:00:00,CNR4322871,Incomplete,738632,Prime Plus,Area-4,Area-26,,,0,0,1,,,,,,2024-01-08 07:00:00,7,Monday,Weekday,True,Incomplete,Other Issue
1/29/2024,16:00:00,CNR5540272,Incomplete,790570,Mini,Area-41,Area-47,,,0,0,1,,,,,,2024-01-29 16:00:00,16,Monday,Weekday,True,Incomplete,Other Issue
1/12/2024,14:00:00,CNR9112983,Cancelled by Driver,919448,Prime SUV,Area-25,Area-39,,,0,1,0,,,,,,2024-01-12 14:00:00,14,Friday,Weekday,True,Driver,The customer was coughing/sick
1/14/2024,19:00:00,CNR4201838,Cancelled by Driver,138799,Auto,Area-31,Area-26,,,0,1,0,,,,,,2024-01-14 19:00:00,19,Sunday,Weekend,True,Driver,Personal & Car related issues
1/1/2024,8:00:00,CNR6629371,Cancelled by Driver,619488,Auto,Area-45,Area-7,,,0,1,0,,,,,,2024-01-01 08:00:00,8,Monday,Weekday,True,Driver,More than permitted people in there
1/27/2024,12:00:00,CNR4526930,Cancelled by Driver,459478,Auto,Area-13,Area-25,,,0,1,0,,,,,,2024-01-27 12:00:00,12,Saturday,Weekend,True,Driver,The customer was coughing/sick
1/1/2024,3:00:00,CNR5015584,Cancelled by Driver,976635,Bike,Area-19,Area-26,,,0,1,0,,,,,,2024-01-01 03:00:00,3,Monday,Weekday,True,Driver,The customer was coughing/sick
1/7/2024,23:00:00,CNR0072063,Cancelled by Driver,309732,Prime Sedan,Area-36,Area-1,,,0,1,0,,,,,,2024-01-07 23:00:00,23,Sunday,Weekend,True,Driver,The customer was coughing/sick
1/8/2024,4:00:00,CNR9289108,Cancelled by Driver,164261,Bike,Area-9,Area-44,,,0,1,0,,,,,,2024-01-08 04:00:00,4,Monday,Weekday,True,Driver,More than permitted people in there
1/6/2024,14:00:00,CNR9493345,Cancelled by Driver,608823,Auto,Area-31,Area-37,,,0,1,0,,,,,,2024-01-06 14:00:00,14,Saturday,Weekend,True,Driver,The customer was coughing/sick
1/23/2024,10:00:00,CNR0376480,Cancelled by Driver,151623,Bike,Area-4,Area-13,,,0,1,0,,,,,,2024-01-23 10:00:00,10,Tuesday,Weekday,True,Driver,Customer related issue
1/23/2024,16:00:00,CNR8637132,Cancelled by Driver,838778,Prime Sedan,Area-21,Area-1,,,0,1,0,,,,,,2024-01-23 16:00:00,16,Tuesday,Weekday,True,Driver,Customer related issue
1/27/2024,22:00:00,CNR5401558,Cancelled by Driver,847183,Prime Plus,Area-21,Area-46,,,0,1,0,,,,,,2024-01-27 22:00:00,22,Saturday,Weekend,True,Driver,Customer related issue
1/23/2024,12:00:00,CNR2802662,Incomplete,160804,Bike,Area-31,Area-33,,,0,0,1,,,,,,2024-01-23 12:00:00,12,Tuesday,Weekday,True,Incomplete,Customer Demand
1/23/2024,0:00:00,CNR4779786,Cancelled by Customer,586074,Auto,Area-22,Area-44,,,1,0,0,,,,,,2024-01-23 00:00:00,0,Tuesday,Weekday,True,Customer,Wrong Address
1/9/2024,6:00:00,CNR1548422,Incomplete,908619,Auto,Area-5,Area-12,,,0,0,1,,,,,,2024-01-09 06:00:00,6,Tuesday,Weekday,True,Incomplete,Other Issue
1/7/2024,20:00:00,CNR1430432,Cancelled by Driver,318090,Prime Plus,Area-46,Area-9,,,0,1,0,,,,,,2024-01-07 20:00:00,20,Sunday,Weekend,True,Driver,More than permitted people in there
1/25/2024,20:00:00,CNR9012586,Cancelled by Driver,612737,Auto,Area-27,Area-39,,,0,1,0,,,,,,2024-01-25 20:00:00,20,Thursday,Weekday,True,Driver,Personal & Car related issues
1/3/2024,18:00:00,CNR7336321,Cancelled by Driver,408541,eBike,Area-41,Area-14,,,0,1,0,,,,,,2024-01-03 18:00:00,18,Wednesday,Weekday,True,Driver,More than permitted people in there
1/26/2024,1:00:00,CNR2994011,Cancelled by Driver,343853,Bike,Area-14,Area-35,,,0,1,0,,,,,,2024-01-26 01:00:00,1,Friday,Weekday,True,Driver,The customer was coughing/sick
1/11/2024,19:00:00,CNR0868903,Cancelled by Customer,727333,Mini,Area-18,Area-30,,,1,0,0,,,,,,2024-01-11 19:00:00,19,Thursday,Weekday,True,Customer,AC is not working
1/16/2024,22:00:00,CNR0846335,Cancelled by Driver,277136,Bike,Area-18,Area-26,,,0,1,0,,,,,,2024-01-16 22:00:00,22,Tuesday,Weekday,True,Driver,More than permitted people in there
1/8/2024,20:00:00,CNR8473066,Cancelled by Driver,950155,Prime Sedan,Area-31,Area-23,,,0,1,0,,,,,,2024-01-08 20:00:00,20,Monday,Weekday,True,Driver,Personal & Car related issues
1/8/2024,12:00:00,CNR5373654,Incomplete,700136,Prime Plus,Area-5,Area-41,,,0,0,1,,,,,,2024-01-08 12:00:00,12,Monday,Weekday,True,Incomplete,Other Issue
1/14/2024,12:00:00,CNR7772200,Cancelled by Driver,826380,Prime SUV,Area-20,Area-24,,,0,1,0,,,,,,2024-01-14 12:00:00,12,Sunday,Weekend,True,Driver,Customer related issue
1/11/2024,21:00:00,CNR6411231,Cancelled by Driver,361690,Mini,Area-17,Area-23,,,0,1,0,,,,,,2024-01-11 21:00:00,21,Thursday,Weekday,True,Driver,The customer was coughing/sick
1/7/2024,19:00:00,CNR7804428,Cancelled by Customer,100417,Mini,Area-29,Area-23,,,1,0,0,,,,,,2024-01-07 19:00:00,19,Sunday,Weekend,True,Customer,Change of plans
1/3/2024,22:00:00,CNR7937306,Incomplete,266020,Prime SUV,Area-6,Area-14,,,0,0,1,,,,,,2024-01-03 22:00:00,22,Wednesday,Weekday,True,Incomplete,Other Issue
1/1/2024,5:00:00,CNR0627435,Cancelled by Driver,308600,Auto,Area-22,Area-25,,,0,1,0,,,,,,2024-01-01 05:00:00,5,Monday,Weekday,True,Driver,More than permitted people in there
1/13/2024,3:00:00,CNR7297165,Incomplete,875126,Prime Sedan,Area-11,Area-4,,,0,0,1,,,,,,2024-01-13 03:00:00,3,Saturday,Weekend,True,Incomplete,Customer Demand
1/7/2024,17:00:00,CNR9384995,Cancelled by Customer,535401,Prime SUV,Area-38,Area-42,,,1,0,0,,,,,,2024-01-07 17:00:00,17,Sunday,Weekend,True,Customer,Wrong Address
1/23/2024,19:00:00,CNR8472186,Cancelled by Driver,714177,Auto,Area-38,Area-32,,,0,1,0,,,,,,2024-01-23 19:00:00,19,Tuesday,Weekday,True,Driver,Customer related issue
1/2/2024,14:00:00,CNR7603611,Incomplete,258654,Auto,Area-50,Area-39,,,0,0,1,,,,,,2024-01-02 14:00:00,14,Tuesday,Weekday,True,Incomplete,Vehicle Breakdown
1/27/2024,7:00:00,CNR3265886,Cancelled by Driver,134980,Prime Plus,Area-33,Area-35,,,0,1,0,,,,,,2024-01-27 07:00:00,7,Saturday,Weekend,True,Driver,Customer related issue
1/17/2024,7:00:00,CNR1132017,Cancelled by Driver,541238,Auto,Area-48,Area-32,,,0,1,0,,,,,,2024-01-17 07:00:00,7,Wednesday,Weekday,True,Driver,Customer related issue
1/4/2024,18:00:00,CNR3081892,Cancelled by Customer,162951,Auto,Area-8,Area-38,,,1,0,0,,,,,,2024-01-04 18:00:00,18,Thursday,Weekday,True,Customer,Driver is not moving towards pickup location
1/13/2024,12:00:00,CNR6436472,Cancelled by Driver,755416,Auto,Area-16,Area-7,,,0,1,0,,,,,,2024-01-13 12:00:00,12,Saturday,Weekend,True,Driver,More than permitted people in there
1/30/2024,7:00:00,CNR4554054,Cancelled by Customer,818917,Bike,Area-37,Area-19,,,1,0,0,,,,,,2024-01-30 07:00:00,7,Tuesday,Weekday,True,Customer,Change of plans
1/24/2024,20:00:00,CNR5239084,Cancelled by Driver,642740,Prime Plus,Area-13,Area-42,,,0,1,0,,,,,,2024-01-24 20:00:00,20,Wednesday,Weekday,True,Driver,More than permitted people in there
1/29/2024,1:00:00,CNR5032315,Cancelled by Customer,847248,Auto,Area-3,Area-35,,,1,0,0,,,,,,2024-01-29 01:00:00,1,Monday,Weekday,True,Customer,Driver asked to cancel
1/16/2024,22:00:00,CNR7635122,Cancelled by Driver,403976,eBike,Area-29,Area-5,,,0,1,0,,,,,,2024-01-16 22:00:00,22,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/19/2024,16:00:00,CNR4883075,Cancelled by Driver,559673,Prime Sedan,Area-17,Area-7,,,0,1,0,,,,,,2024-01-19 16:00:00,16,Friday,Weekday,True,Driver,Personal & Car related issues
1/23/2024,4:00:00,CNR2393116,Cancelled by Driver,517429,Prime Plus,Area-21,Area-14,,,0,1,0,,,,,,2024-01-23 04:00:00,4,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/10/2024,20:00:00,CNR0007015,Cancelled by Driver,300097,Mini,Area-30,Area-31,,,0,1,0,,,,,,2024-01-10 20:00:00,20,Wednesday,Weekday,True,Driver,Customer related issue
1/16/2024,2:00:00,CNR0005236,Cancelled by Customer,282785,Auto,Area-4,Area-26,,,1,0,0,,,,,,2024-01-16 02:00:00,2,Tuesday,Weekday,True,Customer,Wrong Address
1/24/2024,7:00:00,CNR1759661,Cancelled by Driver,952631,Prime Sedan,Area-15,Area-12,,,0,1,0,,,,,,2024-01-24 07:00:00,7,Wednesday,Weekday,True,Driver,Customer related issue
1/8/2024,4:00:00,CNR3315680,Cancelled by Driver,968503,Prime SUV,Area-21,Area-19,,,0,1,0,,,,,,2024-01-08 04:00:00,4,Monday,Weekday,True,Driver,The customer was coughing/sick
1/19/2024,18:00:00,CNR0510865,Cancelled by Driver,882960,Bike,Area-6,Area-5,,,0,1,0,,,,,,2024-01-19 18:00:00,18,Friday,Weekday,True,Driver,More than permitted people in there
1/16/2024,14:00:00,CNR1185506,Cancelled by Driver,451682,Prime Plus,Area-21,Area-41,,,0,1,0,,,,,,2024-01-16 14:00:00,14,Tuesday,Weekday,True,Driver,More than permitted people in there
1/23/2024,2:00:00,CNR5513103,Incomplete,590437,eBike,Area-43,Area-21,,,0,0,1,,,,,,2024-01-23 02:00:00,2,Tuesday,Weekday,True,Incomplete,Other Issue
1/27/2024,12:00:00,CNR9002646,Cancelled by Customer,725394,Bike,Area-30,Area-18,,,1,0,0,,,,,,2024-01-27 12:00:00,12,Saturday,Weekend,True,Customer,Driver is not moving towards pickup location
1/19/2024,19:00:00,CNR5500851,Incomplete,736143,Prime Sedan,Area-28,Area-29,,,0,0,1,,,,,,2024-01-19 19:00:00,19,Friday,Weekday,True,Incomplete,Other Issue
1/23/2024,23:00:00,CNR8958372,Cancelled by Customer,414793,Prime SUV,Area-13,Area-26,,,1,0,0,,,,,,2024-01-23 23:00:00,23,Tuesday,Weekday,True,Customer,Wrong Address
1/30/2024,12:00:00,CNR3451939,Cancelled by Driver,390970,eBike,Area-5,Area-46,,,0,1,0,,,,,,2024-01-30 12:00:00,12,Tuesday,Weekday,True,Driver,Customer related issue
1/24/2024,11:00:00,CNR7437433,Cancelled by Driver,321530,Prime Sedan,Area-30,Area-27,,,0,1,0,,,,,,2024-01-24 11:00:00,11,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/3/2024,14:00:00,CNR6970792,Cancelled by Driver,878705,Bike,Area-10,Area-38,,,0,1,0,,,,,,2024-01-03 14:00:00,14,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/16/2024,21:00:00,CNR6625264,Incomplete,562185,Mini,Area-38,Area-43,,,0,0,1,,,,,,2024-01-16 21:00:00,21,Tuesday,Weekday,True,Incomplete,Other Issue
1/23/2024,20:00:00,CNR6948038,Cancelled by Customer,783747,Bike,Area-42,Area-19,,,1,0,0,,,,,,2024-01-23 20:00:00,20,Tuesday,Weekday,True,Customer,AC is not working
1/19/2024,15:00:00,CNR3672222,Cancelled by Customer,953023,Prime Sedan,Area-49,Area-46,,,1,0,0,,,,,,2024-01-19 15:00:00,15,Friday,Weekday,True,Customer,Driver is not moving towards pickup location
1/25/2024,6:00:00,CNR7838931,Cancelled by Driver,682311,eBike,Area-5,Area-35,,,0,1,0,,,,,,2024-01-25 06:00:00,6,Thursday,Weekday,True,Driver,Personal & Car related issues
1/21/2024,2:00:00,CNR2795790,Cancelled by Driver,449827,Mini,Area-27,Area-12,,,0,1,0,,,,,,2024-01-21 02:00:00,2,Sunday,Weekend,True,Driver,Personal & Car related issues
1/6/2024,0:00:00,CNR8239975,Cancelled by Driver,887597,Prime Plus,Area-27,Area-19,,,0,1,0,,,,,,2024-01-06 00:00:00,0,Saturday,Weekend,True,Driver,More than permitted people in there
1/19/2024,19:00:00,CNR4349713,Incomplete,240863,Prime Plus,Area-44,Area-48,,,0,0,1,,,,,,2024-01-19 19:00:00,19,Friday,Weekday,True,Incomplete,Customer Demand
1/14/2024,17:00:00,CNR8925177,Cancelled by Driver,627250,Prime Sedan,Area-9,Area-21,,,0,1,0,,,,,,2024-01-14 17:00:00,17,Sunday,Weekend,True,Driver,Customer related issue
1/20/2024,13:00:00,CNR2397970,Cancelled by Driver,725072,Prime Sedan,Area-24,Area-20,,,0,1,0,,,,,,2024-01-20 13:00:00,13,Saturday,Weekend,True,Driver,More than permitted people in there
1/3/2024,6:00:00,CNR8839306,Cancelled by Driver,939826,Bike,Area-22,Area-22,,,0,1,0,,,,,,2024-01-03 06:00:00,6,Wednesday,Weekday,True,Driver,The customer was coughing/sick
1/9/2024,11:00:00,CNR2347243,Incomplete,272337,Prime Plus,Area-29,Area-31,,,0,0,1,,,,,,2024-01-09 11:00:00,11,Tuesday,Weekday,True,Incomplete,Vehicle Breakdown
1/20/2024,2:00:00,CNR1050838,Cancelled by Driver,597023,Prime Plus,Area-1,Area-24,,,0,1,0,,,,,,2024-01-20 02:00:00,2,Saturday,Weekend,True,Driver,More than permitted people in there
1/16/2024,12:00:00,CNR2693366,Cancelled by Driver,552755,eBike,Area-16,Area-4,,,0,1,0,,,,,,2024-01-16 12:00:00,12,Tuesday,Weekday,True,Driver,Customer related issue
1/17/2024,19:00:00,CNR4490564,Incomplete,801265,Prime Sedan,Area-33,Area-47,,,0,0,1,,,,,,2024-01-17 19:00:00,19,Wednesday,Weekday,True,Incomplete,Customer Demand
1/23/2024,5:00:00,CNR9890071,Cancelled by Driver,826063,Bike,Area-14,Area-26,,,0,1,0,,,,,,2024-01-23 05:00:00,5,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/23/2024,7:00:00,CNR8766462,Cancelled by Driver,215652,Auto,Area-14,Area-4,,,0,1,0,,,,,,2024-01-23 07:00:00,7,Tuesday,Weekday,True,Driver,The customer was coughing/sick
1/1/2024,10:00:00,CNR1566096,Cancelled by Customer,932425,Prime SUV,Area-14,Area-50,,,1,0,0,,,,,,2024-01-01 10:00:00,10,Monday,Weekday,True,Customer,Wrong Address
1/1/2024,1:00:00,CNR5169963,Cancelled by Driver,916377,Prime SUV,Area-25,Area-25,,,0,1,0,,,,,,2024-01-01 01:00:00,1,Monday,Weekday,True,Driver,The customer was coughing/sick
1/21/2024,2:00:00,CNR7228623,Cancelled by Driver,467423,Prime SUV,Area-12,Area-2,,,0,1,0,,,,,,2024-01-21 02:00:00,2,Sunday,Weekend,True,Driver,Customer related issue
1/7/2024,12:00:00,CNR0040299,Cancelled by Customer,710173,Prime Plus,Area-28,Area-48,,,1,0,0,,,,,,2024-01-07 12:00:00,12,Sunday,Weekend,True,Customer,Change of plans
1/12/2024,5:00:00,CNR3333674,Cancelled by Driver,780312,Prime SUV,Area-48,Area-23,,,0,1,0,,,,,,2024-01-12 05:00:00,5,Friday,Weekday,True,Driver,More than permitted people in there
1/13/2024,18:00:00,CNR1196908,Cancelled by Customer,838926,Prime Sedan,Area-26,Area-28,,,1,0,0,,,,,,2024-01-13 18:00:00,18,Saturday,Weekend,True,Customer,Change of plans
1/14/2024,11:00:00,CNR7313300,Cancelled by Driver,498584,Mini,Area-26,Area-42,,,0,1,0,,,,,,2024-01-14 11:00:00,11,Sunday,Weekend,True,Driver,Personal & Car related issues
1/19/2024,4:00:00,CNR4393929,Incomplete,856534,Auto,Area-28,Area-1,,,0,0,1,,,,,,2024-01-19 04:00:00,4,Friday,Weekday,True,Incomplete,Customer Demand
1/10/2024,5:00:00,CNR8686319,Incomplete,640890,Prime Sedan,Area-36,Area-4,,,0,0,1,,,,,,2024-01-10 05:00:00,5,Wednesday,Weekday,True,Incomplete,Other Issue
1/15/2024,10:00:00,CNR4507260,Cancelled by Driver,171045,eBike,Area-13,Area-49,,,0,1,0,,,,,,2024-01-15 10:00:00,10,Monday,Weekday,True,Driver,The customer was coughing/sick
1/5/2024,13:00:00,CNR9213134,Cancelled by Driver,224943,Bike,Area-20,Area-16,,,0,1,0,,,,,,2024-01-05 13:00:00,13,Friday,Weekday,True,Driver,Customer related issue
1/15/2024,12:00:00,CNR7499243,Cancelled by Driver,764932,Auto,Area-8,Area-12,,,0,1,0,,,,,,2024-01-15 12:00:00,12,Monday,Weekday,True,Driver,The customer was coughing/sick
1/23/2024,10:00:00,CNR0846720,Cancelled by Driver,716613,Mini,Area-16,Area-35,,,0,1,0,,,,,,2024-01-23 10:00:00,10,Tuesday,Weekday,True,Driver,Personal & Car related issues
1/10/2024,20:00:00,CNR5563657,Cancelled by Customer,888389,Prime Sedan,Area-30,Area-7,,,1,0,0,,,,,,2024-01-10 20:00:00,20,Wednesday,Weekday,True,Customer,Driver asked to cancel
1/26/2024,23:00:00,CNR2707272,Cancelled by Driver,367795,eBike,Area-28,Area-5,,,0,1,0,,,,,,2024-01-26 23:00:00,23,Friday,Weekday,True,Driver,The customer was coughing/sick
1/7/2024,3:00:00,CNR3640210,Cancelled by Customer,288797,Bike,Area-35,Area-30,,,1,0,0,,,,,,2024-01-07 03:00:00,3,Sunday,Weekend,True,Customer,Change of plans
1/22/2024,7:00:00,CNR8031873,Cancelled by Driver,817116,Prime Plus,Area-4,Area-46,,,0,1,0,,,,,,2024-01-22 07:00:00,7,Monday,Weekday,True,Driver,More than permitted people in there
1/9/2024,14:00:00,CNR7027623,Incomplete,713412,Prime SUV,Area-13,Area-29,,,0,0,1,,,,,,2024-01-09 14:00:00,14,Tuesday,Weekday,True,Incomplete,Vehicle Breakdown
1/12/2024,0:00:00,CNR0170666,Cancelled by Driver,801618,Prime Plus,Area-34,Area-3,,,0,1,0,,,,,,2024-01-12 00:00:00,0,Friday,Weekday,True,Driver,The customer was coughing/sick
1/8/2024,15:00:00,CNR4459478,Cancelled by Driver,628462,Prime Sedan,Area-19,Area-12,,,0,1,0,,,,,,2024-01-08 15:00:00,15,Monday,Weekday,True,Driver,More than permitted people in there
1/24/2024,20:00:00,CNR2825801,Cancelled by Customer,300679,Prime SUV,Area-33,Area-14,,,1,0,0,,,,,,2024-01-24 20:00:00,20,Wednesday,Weekday,True,Customer,Driver is not moving towards pickup location
1/30/2024,16:00:00,CNR5156335,Cancelled by Customer,181804,Bike,Area-23,Area-48,,,1,0,0,,,,,,2024-01-30 16:00:00,16,Tuesday,Weekday,True,Customer,Driver is not moving towards pickup location
